"INDEX","KEYVALUE.x","LABEL.x","RED.x","GREEN.x","BLUE.x","ALPHA.x","HEMISPHERE.x","NETWORK.x","NETWORKKEY.x","NETWORKSORTEDORDER.x","GLASSERLABELNAME.x","KEYVALUE.y","LABEL.y","RED.y","GREEN.y","BLUE.y","ALPHA.y","HEMISPHERE.y","NETWORK.y","NETWORKKEY.y","NETWORKSORTEDORDER.y","GLASSERLABELNAME.y","netho_diff_beta","netho_diff_t","netho_diff_para_p","netho_diff_para_q","netho_diff_beta_parasig","parcel_hc_mean","parcel_hc_sd","parcel_pt_mean","parcel_pt_sd"
644,9080,"Default-08_R-Caudate",255,0,0,255,"R","Default",9,636,NA,9080,"Default-08_R-Caudate",255,0,0,255,"R","Default",9,636,NA,-0.252966213693204,-2.27990111332881,0.0233420975207804,0.141239471439298,NA,0.449295651218649,0.197587737107754,0.400237085926662,0.167464312544937
645,9090,"Default-09_R-Caudate",255,0,0,255,"R","Default",9,637,NA,9090,"Default-09_R-Caudate",255,0,0,255,"R","Default",9,637,NA,-0.0197290651369725,-0.152891406622981,0.878590604958083,0.958023067176683,NA,0.382257298657361,0.139931718421722,0.370634891024183,0.160400446153671
646,9100,"Default-10_L-Cerebellum",255,0,0,255,"L","Default",9,624,NA,9100,"Default-10_L-Cerebellum",255,0,0,255,"L","Default",9,624,NA,0.13642065935131,1.13337536173729,0.257995989232635,0.540072583167145,NA,1.22451008691698,0.273239750469785,1.24743843393269,0.273179761002881
647,9110,"Default-11_L-Cerebellum",255,0,0,255,"L","Default",9,625,NA,9110,"Default-11_L-Cerebellum",255,0,0,255,"L","Default",9,625,NA,-0.173725128050934,-1.51492401033317,0.130884568998222,0.353983266154283,NA,1.77726836044719,0.447128683503753,1.70228404075349,0.404230668894893
648,9120,"Default-12_L-Cerebellum",255,0,0,255,"L","Default",9,626,NA,9120,"Default-12_L-Cerebellum",255,0,0,255,"L","Default",9,626,NA,-0.267839165005278,-2.37094331137673,0.0183986093310415,0.125372056554654,NA,0.40944001024404,0.177955989008344,0.365074894975801,0.155981644841758
649,9130,"Default-13_L-Cerebellum",255,0,0,255,"L","Default",9,627,NA,9130,"Default-13_L-Cerebellum",255,0,0,255,"L","Default",9,627,NA,-0.0381110973247529,-0.29810948505045,0.765833809730408,0.926788712114426,NA,0.346941177799902,0.138618744320142,0.334107111407708,0.154968642855556
650,9140,"Default-14_R-Cerebellum",255,0,0,255,"R","Default",9,638,NA,9140,"Default-14_R-Cerebellum",255,0,0,255,"R","Default",9,638,NA,-0.0187376648755839,-0.149032362162294,0.881632038213904,0.958145508149262,NA,1.04286056146224,0.232692305064402,1.04476136014544,0.249958338809715
651,9150,"Default-15_R-Cerebellum",255,0,0,255,"R","Default",9,639,NA,9150,"Default-15_R-Cerebellum",255,0,0,255,"R","Default",9,639,NA,0.111932351675364,0.882629590197762,0.378169998188618,0.661797496830082,NA,1.37891925681705,0.258091197115662,1.39632180210506,0.284063750979548
652,9160,"Default-16_R-Cerebellum",255,0,0,255,"R","Default",9,640,NA,9160,"Default-16_R-Cerebellum",255,0,0,255,"R","Default",9,640,NA,-0.0899582958102395,-0.803421215083792,0.422391609521836,0.705827452241278,NA,0.356491016863893,0.142350919122438,0.340739082497789,0.121923115155432
653,9170,"Default-17_R-Cerebellum",255,0,0,255,"R","Default",9,641,NA,9170,"Default-17_R-Cerebellum",255,0,0,255,"R","Default",9,641,NA,-0.0817591194630371,-0.626839527102243,0.531259287646189,0.791897977827514,NA,1.25173812108677,0.387074663661931,1.21992009785431,0.436623688787871
654,9180,"Default-18_L-Diencephalon",255,0,0,255,"L","Default",9,628,NA,9180,"Default-18_L-Diencephalon",255,0,0,255,"L","Default",9,628,NA,-0.186236369549237,-1.67382476688032,0.0952469474730993,0.300912922547756,NA,0.44943671392292,0.17853489279497,0.418948394055956,0.149979131777137
655,9190,"Default-19_L-Diencephalon",255,0,0,255,"L","Default",9,629,NA,9190,"Default-19_L-Diencephalon",255,0,0,255,"L","Default",9,629,NA,0.219364003771075,1.78474348050544,0.0753517650258836,0.265030345953108,NA,0.701035442904437,0.280710802088193,0.765627034201139,0.290113316119764
656,9200,"Default-20_R-Diencephalon",255,0,0,255,"R","Default",9,642,NA,9200,"Default-20_R-Diencephalon",255,0,0,255,"R","Default",9,642,NA,-0.142279495333691,-1.15681227164845,0.248304360634299,0.530806327823023,NA,1.91877043047285,0.331481520440598,1.87381693100471,0.339514715387582
657,9210,"Default-21_R-Diencephalon",255,0,0,255,"R","Default",9,643,NA,9210,"Default-21_R-Diencephalon",255,0,0,255,"R","Default",9,643,NA,-0.102728148077543,-0.742399773666176,0.458448125881898,0.736584229469583,NA,0.260206076238892,0.0880807635595361,0.249900589853027,0.109992010368278
658,9220,"Default-22_R-Diencephalon",255,0,0,255,"R","Default",9,644,NA,9220,"Default-22_R-Diencephalon",255,0,0,255,"R","Default",9,644,NA,-0.0296314858384581,-0.232616539175793,0.81622383355067,0.934925519052295,NA,1.8474622750141,0.401526011732143,1.8306293290928,0.438609197340168
659,9230,"Default-23_L-Hippocampus",255,0,0,255,"L","Default",9,630,NA,9230,"Default-23_L-Hippocampus",255,0,0,255,"L","Default",9,630,NA,0.0271545324119662,0.206578699044585,0.836484361076661,0.941948820241306,NA,0.249102839503931,0.0896502355149971,0.249949271834089,0.103410637091922
660,9240,"Default-24_L-Hippocampus",255,0,0,255,"L","Default",9,631,NA,9240,"Default-24_L-Hippocampus",255,0,0,255,"L","Default",9,631,NA,0.102180190084556,0.789329365368361,0.430566618294557,0.708351533323304,NA,1.63372534625947,0.370056670917804,1.67129735186956,0.411722576593997
661,9250,"Default-25_R-Hippocampus",255,0,0,255,"R","Default",9,645,NA,9250,"Default-25_R-Hippocampus",255,0,0,255,"R","Default",9,645,NA,0.300763171049955,2.45931378684318,0.0145061695953203,0.105426794639715,NA,1.45306470104292,0.350115122012729,1.55718278763417,0.354514058165111
662,9260,"Default-26_R-Hippocampus",255,0,0,255,"R","Default",9,646,NA,9260,"Default-26_R-Hippocampus",255,0,0,255,"R","Default",9,646,NA,0.164061002068673,1.31455478848142,0.189701841895594,0.449990415659316,NA,0.822490636505418,0.190438583845471,0.843524518756209,0.202005141656055
663,9270,"Default-27_L-Thalamus",255,0,0,255,"L","Default",9,632,NA,9270,"Default-27_L-Thalamus",255,0,0,255,"L","Default",9,632,NA,-0.08800014838659,-0.711034998003226,0.477636007416054,0.748133272790942,NA,0.903367276285571,0.223198162729145,0.879621758851371,0.231555091417205
664,9280,"Default-28_L-Thalamus",255,0,0,255,"L","Default",9,633,NA,9280,"Default-28_L-Thalamus",255,0,0,255,"L","Default",9,633,NA,-0.117771291564231,-0.99585594174925,0.320153217233078,0.615693181097472,NA,0.923667578339782,0.251153787851933,0.888364426182677,0.240872519530944
665,9290,"Default-29_L-Thalamus",255,0,0,255,"L","Default",9,634,NA,9290,"Default-29_L-Thalamus",255,0,0,255,"L","Default",9,634,NA,-0.135012813810048,-1.0403366223907,0.299053087111161,0.591478958995481,NA,0.802728461726511,0.217794195634628,0.777319440868533,0.246824706166212
666,9300,"Default-30_R-Thalamus",255,0,0,255,"R","Default",9,647,NA,9300,"Default-30_R-Thalamus",255,0,0,255,"R","Default",9,647,NA,0.252480797811245,1.92199807562505,0.0555890516666603,0.222980802752783,NA,0.903924354981318,0.215754418586997,0.945496643261293,0.249439897383565
667,9310,"Default-31_R-Thalamus",255,0,0,255,"R","Default",9,648,NA,9310,"Default-31_R-Thalamus",255,0,0,255,"R","Default",9,648,NA,-0.125350992884602,-0.98030781447718,0.327754120985259,0.620619293549042,NA,0.490101266994279,0.140147507233395,0.473598901384168,0.154806309904406
668,9320,"Default-32_R-Thalamus",255,0,0,255,"R","Default",9,649,NA,9320,"Default-32_R-Thalamus",255,0,0,255,"R","Default",9,649,NA,0.0899068967156962,0.667879692494205,0.504743395213298,0.771246560976818,NA,0.385346234931155,0.118523501601253,0.394826897026659,0.14212032745103
669,10010,"Posterior-Multimodal-01_L-Amygdala",177,89,40,255,"L","Posterior-Multimodal",10,659,NA,10010,"Posterior-Multimodal-01_L-Amygdala",177,89,40,255,"L","Posterior-Multimodal",10,659,NA,-0.364174434458017,-2.98485985117713,0.00307961978065964,0.0385762898840523,-0.364174434458017,2.31141278467961,0.785938427544212,2.12279659488036,0.869195208121877
670,10020,"Posterior-Multimodal-02_R-Amygdala",177,89,40,255,"R","Posterior-Multimodal",10,672,NA,10020,"Posterior-Multimodal-02_R-Amygdala",177,89,40,255,"R","Posterior-Multimodal",10,672,NA,-0.488566378088154,-4.44539263286266,1.25199280428752e-05,0.000993247624734763,-0.488566378088154,1.85860204450538,0.722177712655361,1.56545444227958,0.624933427941341
671,10030,"Posterior-Multimodal-03_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,673,NA,10030,"Posterior-Multimodal-03_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,673,NA,-0.233943116755754,-1.93231483084139,0.054297809223129,0.220580510575276,NA,1.85236788553382,0.648660219008738,1.74569935274899,0.668322907035577
672,10040,"Posterior-Multimodal-04_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,674,NA,10040,"Posterior-Multimodal-04_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,674,NA,-0.238203768230864,-2.02189827398927,0.0441080858300465,0.203181763113892,NA,0.953708931786118,0.464412181437351,0.859607722176107,0.447315580252026
673,10050,"Posterior-Multimodal-05_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,660,NA,10050,"Posterior-Multimodal-05_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,660,NA,-0.0279287458337866,-0.244412953026382,0.807084445491373,0.932456786538577,NA,0.33185496167746,0.152833860601688,0.339806970052336,0.147395704076176
674,10060,"Posterior-Multimodal-06_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,661,NA,10060,"Posterior-Multimodal-06_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,661,NA,-0.116745353867397,-0.996460583835978,0.319859989181145,0.615693181097472,NA,0.464745959738183,0.182402116895886,0.450679215805883,0.174403938470137
675,10070,"Posterior-Multimodal-07_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,675,NA,10070,"Posterior-Multimodal-07_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,675,NA,-0.157808705469669,-1.36227596244848,0.174171566949996,0.425613592267078,NA,0.485288230338103,0.157206555220199,0.458428761143443,0.147446830452899
676,10080,"Posterior-Multimodal-08_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,662,NA,10080,"Posterior-Multimodal-08_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,662,NA,-0.203671286923236,-1.59456333642688,0.111902908462728,0.322172083235435,NA,0.76237631659665,0.349178198976359,0.707148870970459,0.388776935156872
677,10090,"Posterior-Multimodal-09_LR-Brainstem",177,89,40,255,"LR","Posterior-Multimodal",10,687,NA,10090,"Posterior-Multimodal-09_LR-Brainstem",177,89,40,255,"LR","Posterior-Multimodal",10,687,NA,0.145649707880231,1.08752660130104,0.277710301445667,0.567286016643482,NA,0.626284677309263,0.250622720136191,0.65116630919236,0.299160206392439
678,10100,"Posterior-Multimodal-10_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,663,NA,10100,"Posterior-Multimodal-10_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,663,NA,-0.132756315690097,-1.16889253935527,0.243410169171359,0.525060002381722,NA,1.68682792922721,0.504786222167341,1.61906553019501,0.441094387602854
679,10110,"Posterior-Multimodal-11_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,664,NA,10110,"Posterior-Multimodal-11_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,664,NA,-0.103230961915043,-0.86685363629396,0.38674134744546,0.668603685414185,NA,0.843865608181511,0.237065831205986,0.811868948441845,0.239934270174769
680,10120,"Posterior-Multimodal-12_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,665,NA,10120,"Posterior-Multimodal-12_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,665,NA,-0.0352610471250143,-0.291566389501224,0.770827343356342,0.927803344907461,NA,0.351640577687256,0.124264618472489,0.346211183218174,0.122883511288454
681,10130,"Posterior-Multimodal-13_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,666,NA,10130,"Posterior-Multimodal-13_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,666,NA,-0.197705770963451,-1.65708118576684,0.0985882125203348,0.301098678762102,NA,1.1181174242174,0.462360907704357,1.05686018594971,0.466066679520213
682,10140,"Posterior-Multimodal-14_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,667,NA,10140,"Posterior-Multimodal-14_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,667,NA,-0.208467573680524,-1.68579061919324,0.0929154297013963,0.300912922547756,NA,1.49377464961137,0.579530637010194,1.42340056031556,0.630143683853458
683,10150,"Posterior-Multimodal-15_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,676,NA,10150,"Posterior-Multimodal-15_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,676,NA,-0.164602589581848,-1.36073852072248,0.174656558171224,0.425613592267078,NA,1.09680215944703,0.417364766286523,1.04022967773268,0.426077472044244
684,10160,"Posterior-Multimodal-16_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,677,NA,10160,"Posterior-Multimodal-16_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,677,NA,-0.0107596191843796,-0.0869248126070279,0.930791472157615,0.977331045765496,NA,0.919067395004332,0.3223140252632,0.917452593570987,0.338362012682695
685,10170,"Posterior-Multimodal-17_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,678,NA,10170,"Posterior-Multimodal-17_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,678,NA,-0.0180876477668169,-0.160501619422972,0.872598076029742,0.955575193689011,NA,1.09481797731705,0.303368034237313,1.08521079074484,0.263980528763545
686,10180,"Posterior-Multimodal-18_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,679,NA,10180,"Posterior-Multimodal-18_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,679,NA,-0.0342091664566547,-0.277317232386513,0.781734789522754,0.928056121457897,NA,0.424573954219137,0.134183825905053,0.41482911702893,0.140138972372311
687,10190,"Posterior-Multimodal-19_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,680,NA,10190,"Posterior-Multimodal-19_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,680,NA,-0.0190622150738039,-0.14658865325636,0.883558912065501,0.958145508149262,NA,1.17789877583479,0.349306097512804,1.17245802300744,0.396458111233502
688,10200,"Posterior-Multimodal-20_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,681,NA,10200,"Posterior-Multimodal-20_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,681,NA,0.0409102918063197,0.328103917632026,0.743070675048497,0.913171191023454,NA,0.816324400256681,0.30772148510738,0.835561431680228,0.322921356314359
689,10210,"Posterior-Multimodal-21_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,668,NA,10210,"Posterior-Multimodal-21_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,668,NA,0.263895811995561,2.0073860290431,0.0456393851854919,0.20568816589699,NA,1.84080422907149,0.415315765599625,1.94766401899594,0.473709979185087
690,10220,"Posterior-Multimodal-22_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,669,NA,10220,"Posterior-Multimodal-22_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,669,NA,-0.0115610307747297,-0.0937576100244219,0.925366672337281,0.976398476105259,NA,1.15522807105506,0.315089918046727,1.16263024830284,0.327970184044936
691,10230,"Posterior-Multimodal-23_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,670,NA,10230,"Posterior-Multimodal-23_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,670,NA,0.034804334597289,0.287204176824966,0.774161806106934,0.927803344907461,NA,1.48851826972523,0.46307569862672,1.53102319728977,0.468313940190374
692,10240,"Posterior-Multimodal-24_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,682,NA,10240,"Posterior-Multimodal-24_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,682,NA,0.0349873688154943,0.25605513633428,0.798090426370676,0.928056121457897,NA,1.38647211798566,0.35173516915448,1.41342233698906,0.433711471273415
693,10250,"Posterior-Multimodal-25_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,683,NA,10250,"Posterior-Multimodal-25_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,683,NA,0.211860371558484,1.70074170142429,0.0900671991996931,0.297722130687874,NA,1.49506214240831,0.403572818073749,1.58317095738995,0.422524287910982
694,10260,"Posterior-Multimodal-26_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,684,NA,10260,"Posterior-Multimodal-26_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,684,NA,0.101519494062238,0.815434517630491,0.415495151641726,0.702994166521783,NA,0.758647933163527,0.180228065989905,0.771498188102874,0.189691145616144
695,10270,"Posterior-Multimodal-27_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,685,NA,10270,"Posterior-Multimodal-27_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,685,NA,0.554636461234139,3.90916808036461,0.000115446880598981,0.00441953298290267,0.554636461234139,0.689785371426744,0.163724161017117,0.77973685798721,0.212227306909965
696,10280,"Posterior-Multimodal-28_L-Thalamus",177,89,40,255,"L","Posterior-Multimodal",10,671,NA,10280,"Posterior-Multimodal-28_L-Thalamus",177,89,40,255,"L","Posterior-Multimodal",10,671,NA,0.0676673228461398,0.550573904898491,0.582351122942488,0.830115848794626,NA,1.21742615198179,0.320415103905734,1.25887040192446,0.335331816385282
697,10290,"Posterior-Multimodal-29_R-Thalamus",177,89,40,255,"R","Posterior-Multimodal",10,686,NA,10290,"Posterior-Multimodal-29_R-Thalamus",177,89,40,255,"R","Posterior-Multimodal",10,686,NA,0.312430659185362,2.52859345850094,0.0119844261110818,0.0940316510254114,NA,1.2490396814148,0.297754374991462,1.35263155015275,0.308380754435696
698,11010,"Ventral-Multimodal-01_L-Amygdala",255,157,0,255,"L","Ventral-Multimodal",11,692,NA,11010,"Ventral-Multimodal-01_L-Amygdala",255,157,0,255,"L","Ventral-Multimodal",11,692,NA,0.204907522057031,1.45428124340415,0.146953511037582,0.380162343771136,NA,1.585097254415,0.335772734392959,1.64970480823622,0.428216074374398
699,11020,"Ventral-Multimodal-02_R-Amygdala",255,157,0,255,"R","Ventral-Multimodal",11,694,NA,11020,"Ventral-Multimodal-02_R-Amygdala",255,157,0,255,"R","Ventral-Multimodal",11,694,NA,0.238688428824842,1.73050795859135,0.0846070109035168,0.283612233732916,NA,1.42159846886792,0.307032380402407,1.49767471856722,0.382515140668479
700,11030,"Ventral-Multimodal-03_L-Hippocampus",255,157,0,255,"L","Ventral-Multimodal",11,693,NA,11030,"Ventral-Multimodal-03_L-Hippocampus",255,157,0,255,"L","Ventral-Multimodal",11,693,NA,-0.0706676549691764,-0.502034860221312,0.616025270120324,0.859066489972483,NA,0.84719851116139,0.232646153931027,0.82840237651732,0.295894562109422
701,11040,"Ventral-Multimodal-04_R-Hippocampus",255,157,0,255,"R","Ventral-Multimodal",11,695,NA,11040,"Ventral-Multimodal-04_R-Hippocampus",255,157,0,255,"R","Ventral-Multimodal",11,695,NA,-0.24832159294006,-1.96484242321563,0.0503902556480633,0.218805448279197,NA,0.81107422008626,0.239294542949572,0.759465555151715,0.259783114473469
702,12010,"Orbito-Affective-01_L-Accumbens",65,125,0,168,"L","Orbito-Affective",12,702,NA,12010,"Orbito-Affective-01_L-Accumbens",65,125,0,168,"L","Orbito-Affective",12,702,NA,-0.0614118975820982,-0.465304766868158,0.642063646113372,0.871504951543819,NA,1.31066024597375,0.231740138757659,1.29988887481539,0.266433344209701
703,12020,"Orbito-Affective-02_R-Accumbens",65,125,0,168,"R","Orbito-Affective",12,711,NA,12020,"Orbito-Affective-02_R-Accumbens",65,125,0,168,"R","Orbito-Affective",12,711,NA,0.00515813899711467,0.0422267953388228,0.966347060700266,0.983916147084021,NA,1.6860893978533,0.288379910324644,1.68757075094778,0.299679224020753
704,12030,"Orbito-Affective-03_L-Caudate",65,125,0,168,"L","Orbito-Affective",12,703,NA,12030,"Orbito-Affective-03_L-Caudate",65,125,0,168,"L","Orbito-Affective",12,703,NA,-0.00824010215440562,-0.0647036489941985,0.948454690338808,0.977936600165902,NA,0.718097570542596,0.212486914892321,0.711501541162996,0.232323296220258
705,12040,"Orbito-Affective-04_R-Caudate",65,125,0,168,"R","Orbito-Affective",12,712,NA,12040,"Orbito-Affective-04_R-Caudate",65,125,0,168,"R","Orbito-Affective",12,712,NA,-0.260878756243754,-1.97848205560452,0.0488236749251504,0.213865668077039,NA,1.26286952093026,0.284461387417015,1.1952234027926,0.338216912915125
