"INDEX","KEYVALUE","LABEL","RED","GREEN","BLUE","ALPHA","HEMISPHERE","NETWORK","NETWORKKEY","NETWORKSORTEDORDER","GLASSERLABELNAME","rsfa_diff_beta","rsfa_diff_t","rsfa_diff_para_p","rsfa_diff_para_q","rsfa_diff_beta_parasig","parcel_hc_mean","parcel_hc_sd","parcel_pt_mean","parcel_pt_sd"
558,7010,"Frontoparietal-01_L-Brainstem",255,255,0,255,"L","Frontoparietal",7,449,NA,-0.0588372551083903,-0.470444043006323,0.638392644318496,0.771991364208624,NA,11.8142126871902,5.25430112755243,11.8582690407074,6.35307517080733
559,7020,"Frontoparietal-02_L-Brainstem",255,255,0,255,"L","Frontoparietal",7,450,NA,0.0751158156427864,0.644074999477419,0.520037629510238,0.672769401780812,NA,37.9901724453594,22.7994455579439,40.3154508674401,21.6703390764828
560,7030,"Frontoparietal-03_LR-Brainstem",255,255,0,255,"LR","Frontoparietal",7,495,NA,0.0315215672128489,0.26132190886512,0.794030403930463,0.861748619450073,NA,40.7230059296929,21.7805663538593,41.8133426918485,21.8569121468639
561,7040,"Frontoparietal-04_R-Brainstem",255,255,0,255,"R","Frontoparietal",7,473,NA,-0.0333110161211893,-0.306469375897444,0.759467970857589,0.846736029620728,NA,33.2775222598694,18.464287912232,32.9337545212931,15.3067058923032
562,7050,"Frontoparietal-05_R-Brainstem",255,255,0,255,"R","Frontoparietal",7,474,NA,-0.0546981129376368,-0.515437876537152,0.606641122664515,0.749687308215356,NA,20.0069273689727,9.79321091359734,19.6821932923626,8.43816119792622
563,7060,"Frontoparietal-06_L-Brainstem",255,255,0,255,"L","Frontoparietal",7,451,NA,0.0480267826685631,0.430703645959233,0.667004909897026,0.79421148475301,NA,19.5599765527505,9.48899132401449,20.2016533275433,8.62803983200365
564,7070,"Frontoparietal-07_LR-Brainstem",255,255,0,255,"LR","Frontoparietal",7,496,NA,0.225811669500119,1.99219587341208,0.0472902096406848,0.148711755375935,NA,43.1226936684086,24.1702190328741,48.9879316776359,21.6136090017742
565,7080,"Frontoparietal-08_R-Brainstem",255,255,0,255,"R","Frontoparietal",7,475,NA,0.159543404291535,1.33206126344249,0.183889558501463,0.344732906015797,NA,35.5180360872295,22.612012324877,40.0532695552879,24.0840957330869
566,7090,"Frontoparietal-09_L-Brainstem",255,255,0,255,"L","Frontoparietal",7,452,NA,0.275916795513195,2.16423060560972,0.031265561095023,0.108974140127313,NA,25.4350726474526,9.78652184626604,28.5013962681259,10.8030380027666
567,7100,"Frontoparietal-10_L-Caudate",255,255,0,255,"L","Frontoparietal",7,453,NA,0.039519975807645,0.287684542777121,0.773794409238792,0.852102132144402,NA,10.4645583319113,2.54978553166433,10.8021918724986,3.27764075024722
568,7110,"Frontoparietal-11_R-Caudate",255,255,0,255,"R","Frontoparietal",7,476,NA,0.0793830772434936,0.594093114314505,0.552914587328572,0.702641900357371,NA,10.5755212102964,2.61386431102174,10.9829474512809,3.17620963664387
569,7120,"Frontoparietal-12_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,454,NA,0.182575090141613,1.63514970869148,0.103106344177809,0.237276779229702,NA,21.9250878039692,12.8193969023233,24.986727174177,11.9413000472713
570,7130,"Frontoparietal-13_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,455,NA,0.0707343814660502,0.619127061352103,0.536320394016124,0.686413623714041,NA,11.7526965850966,4.53917837958563,12.7541003292722,5.44391895491138
571,7140,"Frontoparietal-14_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,456,NA,0.211440962052878,1.8233960434498,0.0692763055454895,0.184426738891975,NA,20.4598178477306,9.8657423695625,23.7131080227351,10.5961448666237
572,7150,"Frontoparietal-15_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,457,NA,-0.0882370876795521,-0.799705258398626,0.42453840006861,0.595348771971215,NA,31.4569891458635,16.6559088345948,32.0052661882044,16.5232919037964
573,7160,"Frontoparietal-16_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,458,NA,-0.0019436822627482,-0.0189572129033455,0.984888319578247,0.991145044984161,NA,20.4323727031002,9.77551497629303,20.9264116278992,7.60306348295532
574,7170,"Frontoparietal-17_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,459,NA,0.186227070244355,1.47815778458979,0.14045456391149,0.29230966726323,NA,24.0300644304527,10.3236697616596,26.9196140039844,12.3636468545884
575,7180,"Frontoparietal-18_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,460,NA,0.354180098808196,2.83903294890076,0.00484595562239129,0.0297384285203158,0.354180098808196,17.0207993201305,5.62428177893975,19.6505007957233,6.46174847945916
576,7190,"Frontoparietal-19_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,461,NA,0.202476528812215,1.78914081947353,0.0746392644242239,0.191859097707549,NA,21.7561469901263,8.0904405887742,23.505973920035,7.30047451278156
577,7200,"Frontoparietal-20_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,462,NA,0.217888828297229,1.8434924264322,0.0662808944844875,0.181435268715706,NA,31.9477504254835,12.7416645429399,34.4423105552788,12.6725132690147
578,7210,"Frontoparietal-21_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,463,NA,0.311386767386054,2.56791177147337,0.0107340936326017,0.0504795758917843,NA,21.190309174043,8.1790546168129,24.4965093708551,8.95972269469608
579,7220,"Frontoparietal-22_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,464,NA,0.619961960260509,4.44678426798287,1.24443045164001e-05,0.000678516119821513,0.619961960260509,30.3713243289998,16.0116408216889,40.534822170881,21.0817594772078
580,7230,"Frontoparietal-23_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,465,NA,0.343375926163505,2.60154577835706,0.00975846479506233,0.0483212256748604,0.343375926163505,21.2666901379284,7.38503889286475,24.7577209114672,9.53255057731753
581,7240,"Frontoparietal-24_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,466,NA,0.653503915304023,4.78938112743188,2.67665252217805e-06,0.000174712410083985,0.653503915304023,27.4036344187557,12.345717275634,35.6066285552225,15.8565029806254
582,7250,"Frontoparietal-25_L-Cerebellum",255,255,0,255,"L","Frontoparietal",7,467,NA,0.19733579953113,1.72554614496954,0.0854980197978318,0.206747681747667,NA,14.141641316195,5.0598368201678,15.4401056977828,4.99697672739359
583,7260,"Frontoparietal-26_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,477,NA,0.310916420904757,2.58528586717302,0.0102197385950701,0.0494885366536343,0.310916420904757,22.3911486910468,12.3703199948372,26.9540245448387,13.1437609371533
584,7270,"Frontoparietal-27_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,478,NA,0.121510759187483,0.985069512096105,0.325413897868775,0.514641362708768,NA,11.8566138062604,4.21260445113823,12.9057177999404,5.33234801455041
585,7280,"Frontoparietal-28_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,479,NA,0.0670762152456486,0.679260486526955,0.497516474200869,0.653808319812442,NA,20.5402648707572,11.6875854525044,22.7635959592763,10.2140262616727
586,7290,"Frontoparietal-29_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,480,NA,-0.189810343406031,-1.82301758204713,0.0693337709855669,0.184426738891975,NA,33.3996459192102,17.0976246893929,32.7604516181625,17.0828076589458
587,7300,"Frontoparietal-30_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,481,NA,0.069033791690292,0.688002468125079,0.492003062422717,0.651767894500943,NA,20.5956388062086,9.82596980147145,21.8063893227592,7.29296529903715
588,7310,"Frontoparietal-31_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,482,NA,0.406487228716283,3.10109723161603,0.00211846300542529,0.0174834073321306,0.406487228716283,22.2753429567552,9.91502030723696,26.9246275474371,12.1164298369218
589,7320,"Frontoparietal-32_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,483,NA,0.226274375625987,2.03527104052328,0.0427358367189685,0.136983619483122,NA,20.4038493499496,8.96997563396117,23.2095243566745,8.53721717401233
590,7330,"Frontoparietal-33_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,484,NA,0.684417907842225,4.99527959417227,1.01854887161497e-06,9.14147612274437e-05,0.684417907842225,19.5837844792898,5.67662701930355,24.113446776407,7.59249492650173
591,7340,"Frontoparietal-34_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,485,NA,0.232410933355812,1.93234700046112,0.0542938225632228,0.159114141226098,NA,32.4791987450067,14.2043928218812,35.5648889193809,14.5869917852491
592,7350,"Frontoparietal-35_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,486,NA,0.215946897736777,1.74580235216811,0.0819079627127289,0.203494523279375,NA,14.1451535450472,4.13473855280919,15.341241061985,4.59616040124282
593,7360,"Frontoparietal-36_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,487,NA,0.259746545947666,2.30378659627549,0.0219441375476627,0.0856298410827273,NA,18.7783424963158,6.71483980566113,20.9580701855839,6.96765107386375
594,7370,"Frontoparietal-37_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,488,NA,0.358157643374277,2.98563825110325,0.00307202953621278,0.0213652799501618,0.358157643374277,28.3659847965129,15.0453841353122,34.5648986569745,16.0748878162982
595,7380,"Frontoparietal-38_R-Cerebellum",255,255,0,255,"R","Frontoparietal",7,489,NA,0.48455169205272,3.41401903296783,0.000731703932063385,0.00890446480036458,0.48455169205272,20.6765907944086,6.99091881450821,25.3299596366655,10.6359827550934
596,7390,"Frontoparietal-39_L-Diencephalon",255,255,0,255,"L","Frontoparietal",7,468,NA,0.178493491695211,1.38598764558008,0.166819158125323,0.322846780415046,NA,11.7843377390585,4.61103408102449,13.0810885975831,6.00080052716167
597,7400,"Frontoparietal-40_R-Diencephalon",255,255,0,255,"R","Frontoparietal",7,490,NA,0.103290430754605,0.889161121561793,0.374655997290174,0.555764590868267,NA,12.9168056684836,5.77434896565994,14.1275843093613,6.600996966186
598,7410,"Frontoparietal-41_L-Hippocampus",255,255,0,255,"L","Frontoparietal",7,469,NA,0.53564253756722,4.34366102278064,1.94169694820446e-05,0.000825984183127686,0.53564253756722,17.5565304925663,5.57532442463295,21.1834146639398,7.3153198887139
599,7420,"Frontoparietal-42_L-Pallidum",255,255,0,255,"L","Frontoparietal",7,470,NA,0.483515103048754,3.06924004413649,0.00234984276430623,0.0187465233863541,0.483515103048754,17.2661159581447,5.55055642863287,20.6221046794978,9.11390016914575
600,7430,"Frontoparietal-43_R-Pallidum",255,255,0,255,"R","Frontoparietal",7,491,NA,0.284675222874357,2.50472126100041,0.012805420662389,0.057107403947797,NA,21.6452365086072,11.542582454911,26.7613870405703,12.9806641183413
601,7440,"Frontoparietal-44_R-Pallidum",255,255,0,255,"R","Frontoparietal",7,492,NA,0.0939886286705491,0.82098033870705,0.41233415817039,0.583936736817238,NA,15.419217119709,7.27508115775047,17.1091147791853,7.54886679428635
602,7450,"Frontoparietal-45_L-Putamen",255,255,0,255,"L","Frontoparietal",7,471,NA,-0.0184901203233763,-0.156881861367783,0.875447496694987,0.921658801505866,NA,15.7087968993469,4.39545400124863,16.3075369036553,4.93236754474952
603,7460,"Frontoparietal-46_R-Putamen",255,255,0,255,"R","Frontoparietal",7,493,NA,0.154601338524871,1.15030623818231,0.250968696546222,0.429955003138905,NA,15.1481149020592,3.98576801945605,16.3847927740566,5.53085410402254
604,7470,"Frontoparietal-47_L-Thalamus",255,255,0,255,"L","Frontoparietal",7,472,NA,0.0351553163163104,0.286158208227512,0.774961966978126,0.852102132144402,NA,10.4395826054158,3.88176333062819,10.6631097560052,4.05079799775057
605,7480,"Frontoparietal-48_R-Thalamus",255,255,0,255,"R","Frontoparietal",7,494,NA,-0.0248304612378203,-0.209817695172915,0.833957797738598,0.888400146552394,NA,11.4206041397116,4.5452766391736,11.3805561825624,4.43009139743183
606,8010,"Auditory-01_L-Accumbens",250,62,251,255,"L","Auditory",8,512,NA,0.0032928448475416,0.0292377981445667,0.976695115661267,0.987700131048999,NA,33.6847690069827,14.7138136797533,35.9549099214837,14.9726467459412
607,8020,"Auditory-02_R-Brainstem",250,62,251,255,"R","Auditory",8,530,NA,0.227593492823374,1.83143374077408,0.0680651211636383,0.183802240461918,NA,21.045459425487,8.68310321626674,23.4521221512887,9.78891597957499
608,8030,"Auditory-03_L-Brainstem",250,62,251,255,"L","Auditory",8,513,NA,0.239011457700911,1.85069047169627,0.0652344403882653,0.179457196163887,NA,21.367061307943,9.34226723833998,24.0428239008141,10.9400957939833
609,8040,"Auditory-04_L-Brainstem",250,62,251,255,"L","Auditory",8,514,NA,0.164082096950233,1.34652404333934,0.17918865544084,0.342174081400327,NA,21.0053065746282,13.8814744198195,23.8331469881727,15.3104624152386
610,8050,"Auditory-05_LR-Brainstem",250,62,251,255,"LR","Auditory",8,542,NA,0.0539030013895119,0.464750681331858,0.642459958876188,0.772673786387107,NA,44.5512239629535,19.3594579325063,46.0049746744925,18.7549561281061
611,8060,"Auditory-06_L-Cerebellum",250,62,251,255,"L","Auditory",8,515,NA,0.382784656832158,3.0018341801208,0.00291794139845499,0.0207825906892636,0.382784656832158,19.448454623239,6.510570940137,22.5917744856093,8.04863325207273
612,8070,"Auditory-07_R-Cerebellum",250,62,251,255,"R","Auditory",8,531,NA,0.373735289269665,3.10995669059958,0.0020579557407122,0.017383673198016,0.373735289269665,20.4917756020246,7.08742907729288,23.7535531048263,7.98186500519024
613,8080,"Auditory-08_L-Diencephalon",250,62,251,255,"L","Auditory",8,516,NA,0.142264638301694,1.19269992851995,0.2339652301689,0.411732929561936,NA,14.8838126544292,6.61603505792476,16.3707755020179,7.24146147132559
614,8090,"Auditory-09_L-Diencephalon",250,62,251,255,"L","Auditory",8,517,NA,0.0948876798658873,0.760838683080909,0.447373748260445,0.61891011801734,NA,20.399543866146,7.98868249309985,22.4620897981056,10.5696783043875
615,8100,"Auditory-10_L-Diencephalon",250,62,251,255,"L","Auditory",8,518,NA,0.179469649619403,1.41669253808503,0.157649853378812,0.311926576157814,NA,20.9691713490681,9.5608011132948,24.1096302983803,11.8329597515065
616,8110,"Auditory-11_R-Diencephalon",250,62,251,255,"R","Auditory",8,532,NA,0.127467557719529,1.03698471810861,0.300609845289915,0.483941410130401,NA,20.0477015398431,8.42989764362128,21.8561786864431,9.70053743749407
617,8120,"Auditory-12_R-Diencephalon",250,62,251,255,"R","Auditory",8,533,NA,0.482348690454226,2.79120963223728,0.00560088163122403,0.0318438916312607,0.482348690454226,21.0383426833939,7.80560952621793,25.9673699653258,14.3671913917149
618,8130,"Auditory-13_R-Diencephalon",250,62,251,255,"R","Auditory",8,534,NA,0.276375531117323,2.1811528066047,0.0299780806208949,0.106030846728091,NA,38.1514109619962,18.0414922215954,43.8919069104607,20.7208643126841
619,8140,"Auditory-14_L-Hippocampus",250,62,251,255,"L","Auditory",8,519,NA,0.323954166714812,2.39619034154053,0.0172022232919669,0.0739592594229476,NA,20.2615105293358,5.90066370125449,23.221019394885,8.31604235007976
620,8150,"Auditory-15_L-Hippocampus",250,62,251,255,"L","Auditory",8,520,NA,0.372613263578695,2.7331016727157,0.00666085727931674,0.0365075994393085,0.372613263578695,18.8192336922479,5.20368013246183,21.7238942938322,7.75955655230917
621,8160,"Auditory-16_L-Hippocampus",250,62,251,255,"L","Auditory",8,521,NA,0.211884067338419,1.81181199972739,0.0710531332816874,0.187559373883278,NA,14.0062154285951,4.410804017607,15.5547368487278,5.1143921323721
622,8170,"Auditory-17_L-Hippocampus",250,62,251,255,"L","Auditory",8,522,NA,0.19230000723852,1.69598887878344,0.0909648678903751,0.21555371335079,NA,27.3633672264839,9.81591803229572,30.172049356829,10.2835990673743
623,8180,"Auditory-18_R-Hippocampus",250,62,251,255,"R","Auditory",8,535,NA,0.319624197866666,2.62976090156196,0.00900212743557573,0.0449667679237279,0.319624197866666,15.6764562788579,5.655974838956,18.133031871119,6.57082659222058
624,8190,"Auditory-19_R-Hippocampus",250,62,251,255,"R","Auditory",8,536,NA,0.377924155070936,3.10592940974222,0.00208526045113644,0.0174095000455345,0.377924155070936,16.1076868412362,4.98780916923908,18.6040156096265,6.04207213945423
625,8200,"Auditory-20_L-Pallidum",250,62,251,255,"L","Auditory",8,523,NA,0.201737399497864,1.7980449993802,0.0732134610313773,0.190461105146844,NA,13.0426904061189,4.24873601645072,14.4001181584685,4.58407434279955
626,8210,"Auditory-21_L-Pallidum",250,62,251,255,"L","Auditory",8,524,NA,0.259827350396545,1.90061696106958,0.0583470924361998,0.165585819641073,NA,17.0929442503124,5.00667662225448,18.8220107562357,6.49074306776252
627,8220,"Auditory-22_R-Pallidum",250,62,251,255,"R","Auditory",8,537,NA,0.198675060520612,1.64470158831638,0.10111860760338,0.2342037427717,NA,17.2126685695113,5.94169867693883,19.2279576076332,7.60939780010483
628,8230,"Auditory-23_L-Thalamus",250,62,251,255,"L","Auditory",8,525,NA,0.316487271500139,2.26348267496014,0.0243475319863984,0.0929868508842236,NA,16.9694801150958,6.28669829866578,19.8281547349306,8.86883556255136
629,8240,"Auditory-24_L-Thalamus",250,62,251,255,"L","Auditory",8,526,NA,0.185795428430226,1.52890297507207,0.127382259626197,0.271750633181024,NA,19.0189369175194,5.90591839866672,20.3915951752518,6.23326354901402
630,8250,"Auditory-25_L-Thalamus",250,62,251,255,"L","Auditory",8,527,NA,0.420270724702047,3.12512838535161,0.00195802658999879,0.0171446718490138,0.420270724702047,16.3293331774361,5.40660585008233,18.7318855967371,6.69087788002094
631,8260,"Auditory-26_L-Thalamus",250,62,251,255,"L","Auditory",8,528,NA,0.135585850591439,1.02551147681526,0.305979505127712,0.489704628172858,NA,26.2600669632167,8.07862276298684,27.9176179439651,9.65419855275204
632,8270,"Auditory-27_L-Thalamus",250,62,251,255,"L","Auditory",8,529,NA,0.143592269102273,1.27933966571143,0.201803652481622,0.369630159392359,NA,14.9890516254705,4.5778450639208,15.9424575633623,4.3147166071283
633,8280,"Auditory-28_R-Thalamus",250,62,251,255,"R","Auditory",8,538,NA,0.54259983426648,3.77536857250304,0.000193918552281897,0.00319917330776862,0.54259983426648,20.3760964269289,6.8790929185843,24.7364963739588,9.7609271312901
634,8290,"Auditory-29_R-Thalamus",250,62,251,255,"R","Auditory",8,539,NA,0.359680043475982,2.72877854783303,0.00674653816954828,0.0366970788313308,0.359680043475982,20.8364126690487,6.17308866738288,23.3316872196153,7.70034718285515
635,8300,"Auditory-30_R-Thalamus",250,62,251,255,"R","Auditory",8,540,NA,0.419143426945207,3.06496942781857,0.00238257013147397,0.0187987401582232,0.419143426945207,19.4085730876321,6.91134310487991,22.6728520268029,8.67796632468493
636,8310,"Auditory-31_R-Thalamus",250,62,251,255,"R","Auditory",8,541,NA,0.291789359178589,2.38702042850029,0.0176285851426327,0.0748954090675165,NA,16.3501465283191,4.26378512355447,17.9444813648753,4.66929982153547
637,9010,"Default-01_L-Accumbens",255,0,0,255,"L","Default",9,620,NA,-0.107699687701637,-0.96746915707506,0.334118475794157,0.521321654469711,NA,23.3197913282724,11.0727123382267,23.4399566930569,10.3911165799745
638,9020,"Default-02_R-Accumbens",255,0,0,255,"R","Default",9,635,NA,0.119541991578923,0.926378411756823,0.355022308525868,0.536641919632163,NA,23.3631302762591,10.1125336095562,25.7368432564802,12.0931584299703
639,9030,"Default-03_LR-Brainstem",255,0,0,255,"LR","Default",9,650,NA,0.0970138063100899,0.775198679306647,0.438856092454739,0.610656345702524,NA,36.3690917327744,23.8229283708757,38.4910241309079,26.0720469738239
640,9040,"Default-04_LR-Brainstem",255,0,0,255,"LR","Default",9,651,NA,0.174262377396961,1.44277562852548,0.150166625177075,0.302864148531292,NA,15.1477658812907,6.6549194077786,16.5355180394944,7.00192901385046
641,9050,"Default-05_L-Caudate",255,0,0,255,"L","Default",9,621,NA,0.0188896910355261,0.166207644371928,0.868109762700333,0.917971737288423,NA,15.7369362027545,5.09027045967262,16.6090868161135,5.69355174230385
642,9060,"Default-06_L-Caudate",255,0,0,255,"L","Default",9,622,NA,0.0458653085097875,0.374162412707728,0.708557855681235,0.812690959072087,NA,25.2682651268973,7.94853786828068,27.0482978481938,9.59638717738668
643,9070,"Default-07_L-Caudate",255,0,0,255,"L","Default",9,623,NA,-0.0254274163014624,-0.226036463996571,0.821332835874203,0.880174591280117,NA,20.8847882147885,6.42731249241858,21.5100206676916,6.61726947518038
644,9080,"Default-08_R-Caudate",255,0,0,255,"R","Default",9,636,NA,0.354889297785433,2.58232451142737,0.0103058184968059,0.0494885366536343,0.354889297785433,21.5925395312653,6.71721250597589,24.723587851406,8.81430604166519
645,9090,"Default-09_R-Caudate",255,0,0,255,"R","Default",9,637,NA,-0.0151677064583152,-0.119554260695927,0.904919319133047,0.940277961125221,NA,19.3433175656487,6.46171784378002,20.4553151384617,8.44580632071689
646,9100,"Default-10_L-Cerebellum",255,0,0,255,"L","Default",9,624,NA,-0.045275495972552,-0.438891167084395,0.661068336750442,0.789515570314427,NA,17.8146316587887,7.46427775242194,17.8846643959208,6.10546719770309
647,9110,"Default-11_L-Cerebellum",255,0,0,255,"L","Default",9,625,NA,0.0881452214070576,0.794606139908494,0.427494683507835,0.598325892317009,NA,17.3763315882342,8.09929044910061,19.2489043485115,9.2018227117815
648,9120,"Default-12_L-Cerebellum",255,0,0,255,"L","Default",9,626,NA,0.163943434723855,1.56818493569125,0.117932210759343,0.260337787483941,NA,20.9714420760145,8.65757817780746,22.5237519020224,6.97575332805434
649,9130,"Default-13_L-Cerebellum",255,0,0,255,"L","Default",9,627,NA,0.182572205142926,1.56869208262595,0.117813923970191,0.260337787483941,NA,22.916452726931,8.56370814030762,24.7058577573227,8.65250569650123
650,9140,"Default-14_R-Cerebellum",255,0,0,255,"R","Default",9,638,NA,-0.00447740827174076,-0.0439459085334016,0.964977868923934,0.980129320280609,NA,16.5481811165861,6.54869356494526,16.963673099244,5.2948902579187
651,9150,"Default-15_R-Cerebellum",255,0,0,255,"R","Default",9,639,NA,0.175682554883408,1.42269105112385,0.155904220348293,0.311808440696585,NA,16.4028058259596,6.43059690846299,18.392419235005,8.37576709912033
652,9160,"Default-16_R-Cerebellum",255,0,0,255,"R","Default",9,640,NA,0.203393601621384,1.71817801580925,0.0868351909643835,0.209220359437676,NA,20.3730120152795,7.99436920622428,22.4942231106248,8.52777105809827
653,9170,"Default-17_R-Cerebellum",255,0,0,255,"R","Default",9,641,NA,0.381549281456424,3.08870781376057,0.00220583141972026,0.0179975790836266,0.381549281456424,19.9905989797138,7.41432536831016,22.8831515983566,8.10144858114171
654,9180,"Default-18_L-Diencephalon",255,0,0,255,"L","Default",9,628,NA,0.0595951177034575,0.446850681321775,0.655317552922929,0.784196671664439,NA,19.4765218934048,8.61215615597992,20.6728613528209,11.1268462811704
655,9190,"Default-19_L-Diencephalon",255,0,0,255,"L","Default",9,629,NA,0.0932070611353409,0.746491779424344,0.45597721655129,0.627187052651008,NA,30.4305689811567,14.7690817861215,32.6467838364414,16.1074364376875
656,9200,"Default-20_R-Diencephalon",255,0,0,255,"R","Default",9,642,NA,-0.0339348281080158,-0.335396237661419,0.737569540194365,0.832664984055903,NA,22.4636069992484,11.9550254396035,23.4748590167272,10.4225016444078
657,9210,"Default-21_R-Diencephalon",255,0,0,255,"R","Default",9,643,NA,0.304487326485631,2.59122808693111,0.0100489499824481,0.0490826264448823,0.304487326485631,23.6355278880927,13.1879026352468,29.2320026387056,14.8223697653024
658,9220,"Default-22_R-Diencephalon",255,0,0,255,"R","Default",9,644,NA,0.184705705058159,1.55149896037756,0.121876528334589,0.265173779831014,NA,37.6395079272413,18.070270366056,42.0982099837764,18.961069136687
659,9230,"Default-23_L-Hippocampus",255,0,0,255,"L","Default",9,630,NA,0.148719141788774,1.06559983245056,0.287494010749914,0.470782940049871,NA,11.0662720233864,3.28074510519793,12.0344142201214,4.74156017640568
660,9240,"Default-24_L-Hippocampus",255,0,0,255,"L","Default",9,631,NA,0.0653046396271694,0.496825414075172,0.619689885905974,0.76088993676715,NA,48.9521531248336,24.0605060551384,52.7855975696137,28.9975877584114
661,9250,"Default-25_R-Hippocampus",255,0,0,255,"R","Default",9,645,NA,0.414650131417226,3.04024223717348,0.0025804525633812,0.0191006694897701,0.414650131417226,10.5546970606606,3.72537174025505,12.6449055029479,5.40643802628932
662,9260,"Default-26_R-Hippocampus",255,0,0,255,"R","Default",9,646,NA,0.257868690991279,1.97643185750396,0.0490564929229911,0.150523768883366,NA,46.0022296053815,21.1280961249717,53.7758014179085,26.011792539413
663,9270,"Default-27_L-Thalamus",255,0,0,255,"L","Default",9,632,NA,0.390698130125083,2.78992409061926,0.00562257241827319,0.0318438916312607,0.390698130125083,35.9744719888089,14.8184270200964,41.9728010178903,19.5880434221264
664,9280,"Default-28_L-Thalamus",255,0,0,255,"L","Default",9,633,NA,0.270420154755012,2.1934743688602,0.0290696866364965,0.104208107102429,NA,20.8429769637689,6.86978423723908,23.0508243721453,7.40806836696019
665,9290,"Default-29_L-Thalamus",255,0,0,255,"L","Default",9,634,NA,0.00324495598558799,0.0273135454171223,0.978228504175668,0.987859445848284,NA,22.7560101240767,8.71143017303193,23.6253265855254,9.37920321928309
666,9300,"Default-30_R-Thalamus",255,0,0,255,"R","Default",9,647,NA,0.224457629367713,1.90920741265671,0.0572255389478713,0.16304736890703,NA,26.3832545692311,11.576954928019,29.139926540749,11.3528765040614
667,9310,"Default-31_R-Thalamus",255,0,0,255,"R","Default",9,648,NA,0.0659013376385015,0.549406336588051,0.583150900408817,0.731997109254424,NA,22.4686213752199,8.64138800957633,24.08627060678,9.51591437895066
668,9320,"Default-32_R-Thalamus",255,0,0,255,"R","Default",9,649,NA,0.714525092853483,4.29490142204617,2.38937784341121e-05,0.000858283009874106,0.714525092853483,21.6496173095471,7.1091624101094,27.0515936251636,11.7347063518929
669,10010,"Posterior-Multimodal-01_L-Amygdala",177,89,40,255,"L","Posterior-Multimodal",10,659,NA,0.189744636800262,1.52823191767592,0.127548695518113,0.271750633181024,NA,14.7252700027125,4.98547385135715,16.2946001007715,5.73024850625275
670,10020,"Posterior-Multimodal-02_R-Amygdala",177,89,40,255,"R","Posterior-Multimodal",10,672,NA,0.403582314405772,3.15653876106567,0.00176521834891557,0.0161834270741538,0.403582314405772,12.9587558221125,4.59358103700225,15.3235555190381,5.90213542147432
671,10030,"Posterior-Multimodal-03_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,673,NA,0.391180725459511,3.08410872990186,0.00223909969205867,0.018063748077507,0.391180725459511,42.6894323025568,30.5839658320706,53.4997186375861,35.7488369740804
672,10040,"Posterior-Multimodal-04_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,674,NA,-0.0494818947208447,-0.478619716102959,0.63257108212793,0.76720614352678,NA,44.9625963045803,33.3517947704227,43.5528660623163,24.1847675693702
673,10050,"Posterior-Multimodal-05_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,660,NA,0.124971659062804,1.06147183769504,0.28936175603783,0.472185774625368,NA,43.8499999982311,32.4904567758239,47.4295769008402,31.0290554981732
674,10060,"Posterior-Multimodal-06_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,661,NA,0.123244412624734,0.963359342526553,0.33617259891292,0.521321654469711,NA,31.8528577406915,19.7701535748465,34.1180169996974,22.3564424192782
675,10070,"Posterior-Multimodal-07_R-Brainstem",177,89,40,255,"R","Posterior-Multimodal",10,675,NA,0.225966998447746,1.93873309336624,0.0535072652345234,0.158936482148584,NA,14.6771814180912,9.71532717671177,17.5174439927236,10.2012514442656
676,10080,"Posterior-Multimodal-08_L-Brainstem",177,89,40,255,"L","Posterior-Multimodal",10,662,NA,0.123587798761808,0.947909718514221,0.343967355097258,0.529773061327075,NA,16.2251610317182,9.0177622352099,18.0028141641439,10.9109359209718
